aac_pssm0,aac_pssm1,aac_pssm2,aac_pssm3,aac_pssm4,aac_pssm5,aac_pssm6,aac_pssm7,aac_pssm8,aac_pssm9,aac_pssm10,aac_pssm11,aac_pssm12,aac_pssm13,aac_pssm14,aac_pssm15,aac_pssm16,aac_pssm17,aac_pssm18,aac_pssm19,target
-0.183566434,-1.56993007,-1.206293706,-1.868881119,-0.72027972,-1.314685315,-1.632867133,-0.933566434,-1.085664336,0.127622378,-0.125874126,-1.365384615,0.520979021,0.003496503,-0.907342657,-0.442307692,-0.269230769,-0.653846154,-0.715034965,-0.097902098,0
-0.569230769,0.406837607,-1.003418803,-0.933333333,-2.393162393,0.847863248,0.962393162,-2.136752137,-0.798290598,-1.376068376,-0.772649573,0.222222222,-0.647863248,-1.854700855,-1.820512821,-0.71965812,-0.921367521,-2.526495727,-1.596581197,-1.285470085,0
-0.574427481,-0.664122137,-1.301526718,-1.433206107,-1.019083969,-0.994274809,-1.183206107,-1.477099237,-0.692748092,-0.746183206,-0.601145038,-1.013358779,-0.505725191,-0.627862595,-1.253816794,-0.604961832,-0.677480916,-1.509541985,-0.93129771,-0.708015267,0
-0.533549784,-0.955627706,-0.327922078,-0.615800866,-1.873376623,-0.619047619,-0.741341991,-1.114718615,-0.781385281,-0.5995671,-1.121212121,-0.858225108,-0.774891775,-0.915584416,-0.841991342,-0.152597403,-0.08008658,-1.534632035,-0.670995671,-0.5,0
0.295566502,-2.403940887,-2.4408867,-3.581280788,-2.24137931,-2.022167488,-3.142857143,-0.837438424,-2.581280788,-0.07635468,-0.004926108,-2.834975369,0.172413793,0.083743842,-2.142857143,-0.539408867,-0.684729064,-1.209359606,-1.386699507,-0.248768473,0
-0.678149606,-0.781496063,-0.61023622,-0.905511811,-1.438976378,-0.551181102,-0.743110236,-1.468503937,-0.762795276,-0.955708661,-0.929133858,-0.720472441,-0.725393701,-1.330708661,-0.918307087,-0.13484252,-0.36023622,-2.562992126,-1.38976378,-0.734251969,0
0.058823529,-0.28342246,-0.692513369,-1.192513369,-2.304812834,0.152406417,-1.144385027,-0.390374332,-0.494652406,-1.975935829,-1.965240642,-1.254010695,-0.443850267,-1.411764706,0.604278075,0.045454545,-0.5,-2.427807487,-0.200534759,-1.307486631,0
-0.348688873,-0.043231751,-0.2551382,-0.869596031,-3.271438696,2.084337349,2.167965982,-3.709425939,-1.080793763,-1.733522325,-0.422395464,1.384124734,-1.077958894,-4.131821403,-5.29340893,-0.291991495,-0.833451453,-5.289156627,-3.919914954,-1.835577605,0
-0.597222222,-1.10515873,-1.257936508,-1.158730159,-1.323412698,-1.051587302,-1.093253968,-1.468253968,-0.563492063,-1.343253968,-1.367063492,-1.388888889,-0.93452381,-1.303571429,-1.748015873,-0.793650794,-0.878968254,-1.051587302,-1.154761905,-1.162698413,0
-0.478206725,-0.749688667,-0.557907846,-0.503113325,-1.508094645,-0.270236613,-0.073474471,-1.272727273,-0.589041096,-1.158156912,-1.315068493,-0.250311333,-1.01494396,-1.278953923,-0.541718555,-0.098381071,-0.290161893,-1.652552927,-1.104607721,-0.933997509,0
-0.148148148,-0.254320988,-0.592592593,-0.318518519,-2.012345679,-0.128395062,-0.09382716,-0.87654321,-0.8,-1.355555556,-1.328395062,-0.217283951,-0.424691358,-1.385185185,-0.007407407,-0.113580247,-0.550617284,-2.259259259,-1.256790123,-1.002469136,0
-0.167938931,-1.038167939,-1.297709924,-1.786259542,-1.908396947,-1.061068702,-1.34351145,-1.503816794,-1.015267176,-0.885496183,-0.541984733,-1.244274809,-0.900763359,-0.908396947,-1.297709924,-0.083969466,-0.549618321,-2.534351145,-1.183206107,-0.786259542,0
-1.323076923,-1.04,-1.126153846,-1.846153846,-2.012307692,-1.310769231,-1.756923077,-2.390769231,-0.523076923,-1.212307692,-1.104615385,-1.255384615,-0.766153846,-0.849230769,-1.849230769,-0.950769231,-1.030769231,-1.716923077,-0.741538462,-1.04,0
-0.661858974,-0.449519231,-0.998397436,-1.169070513,-3.431891026,-0.018429487,0.135416667,-2.757211538,-1.540064103,-1.40224359,-1.247596154,-0.076923077,-1.447115385,-2.692307692,-3.630608974,-0.888621795,-1.121794872,-4.081730769,-2.483173077,-1.614583333,0
-0.36627907,0.090116279,-0.302325581,-0.60755814,-2.572674419,0.459302326,0.514534884,-1.898255814,-0.677325581,-1.555232558,-0.965116279,0.14244186,-0.790697674,-2.50872093,-1.212209302,0.220930233,-0.186046512,-3.290697674,-2.145348837,-1.415697674,0
-0.506329114,-0.82278481,-1.168776371,-1.122362869,-0.957805907,-0.848101266,-0.679324895,-1.902953587,-0.345991561,-1.126582278,-1.063291139,-0.877637131,-0.430379747,-0.962025316,-1.417721519,-1.075949367,-0.983122363,-0.603375527,-0.594936709,-1.029535865,0
-0.695953757,-0.506358382,-0.485549133,-0.892485549,-1.543352601,-0.494797688,-0.634682081,-1.539884393,-0.268208092,-0.886705202,-0.915606936,-0.506358382,-0.686705202,-0.803468208,-0.932947977,-0.243930636,-0.542196532,-1.43699422,-0.549132948,-0.901734104,0
-0.568434032,-0.549938348,-0.616522811,-0.667077682,-1.41676942,-0.115906289,-0.159062885,-1.364981504,-0.655980271,-1.205918619,-0.983970407,-0.419235512,-0.808877928,-1.52404439,-0.453760789,0.117139334,-0.224414303,-2.678175092,-1.341553637,-0.942046856,0
-0.824880383,-0.46076555,-0.693301435,-0.675598086,-1.037320574,-0.414354067,-0.456937799,-1.290430622,-0.427272727,-0.857416268,-0.886602871,-0.341626794,-0.46076555,-0.871291866,-0.667942584,-0.441626794,-0.531100478,-1.345454545,-0.807655502,-0.724880383,0
-0.715753425,-1.164383562,-0.818493151,-1.880136986,-0.657534247,-0.95890411,-1.595890411,-1.414383562,-0.130136986,-0.363013699,-0.678082192,-0.962328767,0.171232877,0.143835616,-1.246575342,-0.568493151,-0.493150685,0.26369863,0.363013699,-0.595890411,0
-0.154425612,-2.13559322,-1.858757062,-2.696798493,-1.785310734,-1.898305085,-2.316384181,-1.109227872,-2.064030132,-0.186440678,-0.497175141,-2.143126177,-0.384180791,-0.418079096,-1.77212806,-0.640301318,-0.644067797,-1.331450094,-1.224105461,-0.178907721,0
-1.113131313,-0.650505051,-0.317171717,-0.804040404,-0.650505051,-0.646464646,-0.751515152,-1.660606061,-0.101010101,-0.541414141,-0.937373737,-0.614141414,0.123232323,-0.21010101,-1.101010101,-0.315151515,-0.274747475,-0.329292929,0.018181818,-0.858585859,0
-1.015243902,-2.475609756,-1.356707317,-2.06402439,-2.881097561,-2.149390244,-1.908536585,-2.850609756,-1.795731707,-2.317073171,-2.198170732,-1.518292683,-2.469512195,-3.765243902,-4.204268293,-1.68902439,-2.091463415,-4.289634146,-2.823170732,-2.161585366,0
-0.429319372,-0.706806283,-1.267015707,-1.32460733,-1.57591623,-0.602094241,-0.769633508,-1.429319372,-1.172774869,-1.188481675,-0.706806283,-1.109947644,-0.90052356,-1.418848168,-1.659685864,-0.628272251,-0.680628272,-1.811518325,-1.528795812,-0.937172775,0
-0.386792453,0.059748428,-0.66509434,-0.517295597,-1.100628931,0.088050314,-0.037735849,-0.867924528,-0.617924528,-1.317610063,-1.20754717,0.389937107,-0.897798742,-1.721698113,0.627358491,0.191823899,-0.243710692,-1.91509434,-1.533018868,-0.949685535,0
-1.088345865,-1.436090226,-1.02443609,-1.184210526,-2.082706767,-1.137218045,-1.30075188,-1.360902256,-0.789473684,-1.364661654,-1.5,-1.481203008,-1.180451128,-1.304511278,-1.827067669,-0.919172932,-0.781954887,-1.528195489,-0.917293233,-1.161654135,0
-0.685452163,-0.593709043,-0.47706422,-0.439056356,-1.305373526,-0.301441678,-0.404980341,-1.211009174,-0.31061599,-0.844036697,-1.104849279,-0.262123198,-0.659239843,-0.904325033,-1.241153342,-0.249017038,-0.322411533,-1.043250328,-0.811271298,-0.736566186,0
-0.878980892,-1.526539278,-1.210191083,-1.282377919,-2.171974522,-1.452229299,-1.804670913,-1.437367304,-1.305732484,-1.125265393,-1.473460722,-1.261146497,-1.923566879,-1.779193206,-2.142250531,0.074309979,-0.205944798,-2.080679406,-1.961783439,-0.898089172,0
-0.511363636,-0.315909091,-0.631818182,-0.409090909,-2.359090909,0.356818182,0.579545455,-1.845454545,-0.704545455,-1.331818182,-0.981818182,0.143181818,-0.652272727,-2.195454545,-1.290909091,-0.029545455,-0.418181818,-3.118181818,-1.963636364,-1.277272727,0
-0.275917065,-1.362041467,-1.181818182,-1.818181818,-1.267942584,-1.322169059,-1.669856459,-0.966507177,-1.022328549,-0.456140351,-0.813397129,-1.564593301,-0.288676236,-0.357256778,-1.263157895,-0.362041467,-0.454545455,-0.824561404,-0.657097289,-0.500797448,0
-0.104795737,-1.651865009,-1.278863233,-2.026642984,-1.095914742,-1.278863233,-1.918294849,-0.886323268,-1.374777975,-0.353463588,-0.646536412,-1.907637655,-0.092362345,-0.289520426,-1.253996448,-0.282415631,-0.309058615,-0.380106572,-0.753108348,-0.204262877,0
-0.61922366,-2.900184843,-2.456561922,-3.504621072,-2.3012939,-2.330868762,-3.027726433,-1.780036969,-2.890942699,-0.894639556,-1.279112754,-2.970425139,-0.813308688,-1.099815157,-3.072088725,-1.070240296,-1.014787431,-2.41219963,-2.092421442,-0.970425139,0
-0.689655172,-1.053639847,-1.022988506,-1.298850575,-0.923371648,-1.015325671,-1.053639847,-1.45210728,-0.885057471,-0.915708812,-1.360153257,-0.892720307,-0.536398467,-1.195402299,-1.98467433,-0.486590038,-0.417624521,-2.298850575,-1.045977011,-0.796934866,0
-0.309090909,-0.322727273,-0.177272727,-0.395454545,-2.140909091,-0.104545455,-0.313636364,-0.8,-0.818181818,-1.240909091,-1.059090909,-0.004545455,-0.777272727,-1.554545455,-0.295454545,0.036363636,-0.231818182,-1.95,-1.163636364,-1.013636364,0
-0.877210216,-1.068762279,-1.166011788,-1.410609037,-1.670923379,-0.993123772,-0.933202358,-2.185658153,-1.268172888,-1.095284872,-1.140471513,-0.811394892,-1.095284872,-1.580550098,-2.156188605,-0.546168959,-0.832023576,-3.048133595,-1.74459725,-1.248526523,0
-0.46254459,-0.149821641,-0.632580262,-0.11058264,-2.300832342,-0.20332937,0.225921522,-1.38882283,-0.916765755,-1.288941736,-1.223543401,0.505350773,-0.741973841,-1.734839477,-1.412604043,-0.4078478,-0.857312723,-2.543400713,-1.560047562,-1.187871581,0
-0.303675048,-1.237911025,-0.735009671,-1.390715667,-0.406189555,-0.762088975,-1.201160542,-1.059961315,-0.678916828,-0.156673114,-0.350096712,-1.272727273,0.33655706,0.092843327,-0.912959381,-0.085106383,-0.152804642,-0.464216634,-0.241779497,-0.253384913,0
-0.545833333,-0.522916667,-0.720833333,-0.877083333,-1.739583333,-0.652083333,-0.78125,-1.204166667,-0.127083333,-0.758333333,-0.7625,-0.710416667,-0.579166667,-0.65,-0.775,-0.4125,-0.50625,-0.704166667,-0.5,-0.86875,0
-0.725308642,-2.314814815,-2.401234568,-3.515432099,-2.549382716,-2.058641975,-3.030864198,-1.774691358,-2.444444444,-1.660493827,-1.533950617,-2.293209877,-0.839506173,-1.564814815,-3.179012346,-0.987654321,-0.861111111,-2.700617284,-2.067901235,-1.237654321,0
-0.863563403,-0.699839486,-0.439807384,-1.057784912,-0.48635634,-0.555377207,-0.892455859,-1.423756019,-0.104333868,-0.479935795,-0.776886035,-0.722311396,-0.23434992,-0.426966292,-1.433386838,-0.322632424,-0.481540931,-1.118780096,-0.353130016,-0.722311396,0
-0.697068404,-0.74267101,-0.628664495,-0.879478827,-2.348534202,-0.114006515,-0.543973941,-1.553745928,-0.938110749,-0.931596091,-0.918566775,-0.566775244,-0.781758958,-1.413680782,-1.153094463,-0.371335505,-0.319218241,-2.381107492,-1.16286645,-0.765472313,0
-0.226980728,-1.595289079,-0.458244111,-1.012847966,-2.209850107,-0.959314775,-1.2248394,-0.743040685,-1.385438972,-1.419700214,-1.676659529,-1.132762313,-1.417558887,-1.507494647,-0.830835118,0.349036403,0.239828694,-1.773019272,-1.13490364,-1.092077088,0
-0.658,-0.518,-0.574,-0.526,-2.284,-0.436,-0.326,-1.474,-0.692,-1.064,-1.062,-0.408,-0.928,-1.25,-1.148,-0.364,-0.546,-1.924,-0.912,-0.98,0
-0.289517471,-1.490848586,-1.141430948,-1.713810316,-1.071547421,-1.161397671,-1.580698835,-1.053244592,-1.179700499,-0.477537438,-0.633943428,-1.479201331,-0.126455907,-0.40765391,-1.322795341,-0.34608985,-0.460898502,-1.136439268,-0.830282862,-0.462562396,0
-0.73352673,-0.559883962,-0.401989225,-0.860754248,-1.668876917,-0.396601741,-0.516784086,-1.483215914,-0.715292167,-0.736427683,-0.753004559,-0.324906755,-0.652300041,-0.872772482,-1.100704517,-0.30832988,-0.439701616,-1.769995856,-0.705760464,-0.845420638,0
-0.458092486,-1.358381503,-1.063583815,-1.64017341,-1.313583815,-1.186416185,-1.543352601,-1.171965318,-1.158959538,-0.430635838,-0.669075145,-1.541907514,-0.455202312,-0.563583815,-1.268786127,-0.027456647,-0.382947977,-1.867052023,-1.018786127,-0.556358382,0
-0.808139535,-0.465116279,-0.805232558,-0.985465116,-1.965116279,-0.433139535,-0.465116279,-1.540697674,-0.773255814,-1.270348837,-1.238372093,0.10755814,-0.790697674,-1.604651163,-1.218023256,-0.479651163,-0.537790698,-2.773255814,-1.540697674,-1.127906977,0
-0.786046512,-1.2,-0.88372093,-1.302325581,-0.6,-1.023255814,-1.227906977,-1.339534884,-0.637209302,-0.897674419,-1.43255814,-1.03255814,-0.251162791,-1.148837209,-2.153488372,-0.68372093,-0.581395349,-1.930232558,-0.893023256,-0.776744186,0
-0.453125,-2.524553571,-1.924107143,-2.9375,-0.598214286,-2.258928571,-2.810267857,-1.408482143,-2.167410714,0.120535714,-0.185267857,-2.435267857,-0.053571429,0.044642857,-2.339285714,-0.459821429,-0.441964286,-1.555803571,-1.008928571,-0.087053571,0
-0.371145374,-0.747797357,-0.780837004,-1.115638767,-1.343612335,-0.731277533,-0.912995595,-0.93061674,-0.640969163,-0.475770925,-0.605726872,-1.057268722,-0.415198238,-0.661894273,-0.732378855,-0.028634361,-0.274229075,-1.399779736,-0.823788546,-0.494493392,0
-0.563829787,-0.739361702,-0.965425532,-0.962765957,-0.789893617,-0.688829787,-0.779255319,-1.324468085,-0.289893617,-0.85106383,-1.122340426,-0.933510638,-0.300531915,-1.013297872,-1.223404255,-0.715425532,-0.539893617,-0.787234043,-0.723404255,-0.787234043,0
-0.505791506,0.077220077,-0.335907336,-0.28957529,-1.907335907,-0.250965251,-0.077220077,-1.28957529,-0.67953668,-1.332046332,-1.416988417,0.262548263,-1.111969112,-1.822393822,-0.706563707,0.096525097,-0.312741313,-2.667953668,-1.424710425,-1.189189189,0
-0.754098361,-0.535519126,-1.18579235,-1.50273224,-3.234972678,-0.300546448,-0.366120219,-2.617486339,-1.344262295,-2.191256831,-2.071038251,0.683060109,-0.846994536,-2.530054645,-1.841530055,-0.896174863,-1.333333333,-3.420765027,-2.005464481,-2.103825137,0
-0.708029197,-0.346715328,-0.755474453,-0.616788321,-2.423357664,-0.565693431,-0.226277372,-1.419708029,-1.087591241,-1.572992701,-1.864963504,-0.193430657,-0.981751825,-1.832116788,-1.124087591,-0.481751825,-0.565693431,-2.810218978,-1.441605839,-1.135036496,0
0.016722408,-1.560200669,-1.269230769,-1.747491639,-1.357859532,-1.297658863,-1.722408027,-0.632107023,-1.195652174,-0.210702341,-0.610367893,-1.607023411,-0.088628763,-0.2909699,-1.081939799,-0.294314381,-0.334448161,-0.066889632,-0.618729097,-0.188963211,0
-0.605411499,-0.414881623,-0.456595265,-0.392333709,-1.624577227,-0.446448703,-0.042841037,-1.328072153,-0.642615558,-1.288613303,-1.536640361,0.280721533,-0.732807215,-1.156708005,-1.225479143,-0.395715896,-0.706877114,-2.223224352,-1.275084555,-0.986471251,0
-0.59556314,-2.539249147,-2.460750853,-3.010238908,-2.341296928,-2.225255973,-2.701365188,-1.858361775,-2.361774744,-1.148464164,-1.28668942,-2.790102389,-1.098976109,-1.343003413,-2.109215017,-0.78668942,-0.851535836,-2.605802048,-2.037542662,-1.124573379,0
-0.588910134,-0.86042065,-0.40917782,-1.208413002,-2.235181644,-0.179732314,-1.070745698,-1.156787763,-0.680688337,-1.709369025,-1.770554493,-0.915869981,-0.575525813,-1.468451243,-0.606118547,-0.290630975,-0.770554493,-2.520076482,-0.984703633,-1.267686424,0
